row_id,budget,correct_selected_inspect_all,stable_selected_inspect_all,correct_selected_unique_mode,stable_selected_unique_mode,correct_selected_contrast_0.2,stable_selected_contrast_0.2,correct_selected_contrast_0.5,stable_selected_contrast_0.5,correct_selected_contrast_0.8,stable_selected_contrast_0.8,correct_selected_rank_0.05,stable_selected_rank_0.05,correct_selected_rank_0.01,stable_selected_rank_0.01,correct_selected_contrast_0.2_and_rank_0.05,stable_selected_contrast_0.2_and_rank_0.05,correct_selected_gap_0.05,stable_selected_gap_0.05
69,256,1.0,0.7666666666666667,1.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666
69,512,1.0,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667
70,64,1.0,0.8333333333333334,1.0,0.8333333333333334,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.03333333333333333,0.03333333333333333,0.2,0.2,0.9,0.8333333333333334
70,128,1.0,0.9666666666666667,1.0,0.9666666666666667,0.2,0.2,0.0,0.0,0.0,0.0,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.2,0.2,0.8666666666666667,0.8666666666666667
70,256,1.0,0.9666666666666667,1.0,0.9666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.9,0.9
70,512,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.8333333333333334,0.06666666666666667,0.06666666666666667,0.9666666666666667,0.9666666666666667
71,64,1.0,0.4666666666666667,0.9333333333333333,0.43333333333333335,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.6,0.26666666666666666
71,128,1.0,0.5333333333333333,0.9,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.4,0.16666666666666666
71,256,1.0,0.5,0.9,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667
71,512,1.0,0.4666666666666667,0.9666666666666667,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,64,1.0,0.5666666666666667,0.9666666666666667,0.5666666666666667,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.43333333333333335
72,128,1.0,0.5666666666666667,1.0,0.5666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.4666666666666667,0.26666666666666666
72,256,1.0,0.4666666666666667,0.9333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.06666666666666667
72,512,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
73,64,0.13333333333333333,0.1,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
73,128,0.1,0.1,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,256,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,512,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
