algorithm,config_id,backend_name,execution_type,shots,num_qubits,optimization_level,transpiled_depth,result_id,source_file,row_id,cohort,output_width,k,target_group,register_aligned,candidate_correct,candidate,stored_dsr,n1,n2,contrast,pair_mass,top_mass,gap,rank_p,unique,target_mass,wrong_max_count,target_mean_signed,target_dsr,target_sum_signed,target_min_signed,target_coverage,target_min_count,target_max_count,pass_inspect_all,pass_unique_mode,pass_contrast_0.2,pass_contrast_0.5,pass_contrast_0.8,pass_rank_0.05,pass_rank_0.01,pass_contrast_0.2_and_rank_0.05,pass_gap_0.05
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09septnhqag008pecgg,3_experiment_results.csv,872,teleportation_hardware,1,1,singleton,False,1.0,0,0.381836,2830,1266,0.3818359375,1.0,0.69091796875,0.3818359375,4.5591122492949e-135,True,0.69091796875,1266,0.3818359375,0.3818359375,0.3818359375,0.3818359375,1.0,2830,2830,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sf0m6rr3g008765t0,3_experiment_results.csv,873,teleportation_hardware,1,1,singleton,False,1.0,0,0.317871,2699,1397,0.31787109375,1.0,0.658935546875,0.31787109375,1.937717395175007e-93,True,0.658935546875,1397,0.31787109375,0.31787109375,0.31787109375,0.31787109375,1.0,2699,2699,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sf9nkzhn0008v7w90,3_experiment_results.csv,874,teleportation_hardware,1,1,singleton,False,1.0,0,0.11084,2275,1821,0.11083984375,1.0,0.555419921875,0.11083984375,1.3881659485930763e-12,True,0.555419921875,1821,0.11083984375,0.11083984375,0.11083984375,0.11083984375,1.0,2275,2275,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sftfnhqag008ped10,3_experiment_results.csv,875,teleportation_hardware,1,1,singleton,False,1.0,0,0.195801,2449,1647,0.19580078125,1.0,0.597900390625,0.19580078125,3.693762337207032e-36,True,0.597900390625,1647,0.19580078125,0.19580078125,0.19580078125,0.19580078125,1.0,2449,2449,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sg2gd8drg008ymqwg,3_experiment_results.csv,876,teleportation_hardware,1,1,singleton,False,1.0,0,0.236816,2533,1563,0.23681640625,1.0,0.618408203125,0.23681640625,2.926828542351769e-52,True,0.618408203125,1563,0.23681640625,0.23681640625,0.23681640625,0.23681640625,1.0,2533,2533,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sg9skzhn0008v7wpg,3_experiment_results.csv,877,teleportation_hardware,1,1,singleton,False,1.0,0,0.122559,2299,1797,0.12255859375,1.0,0.561279296875,0.12255859375,4.585908608723012e-15,True,0.561279296875,1797,0.12255859375,0.12255859375,0.12255859375,0.12255859375,1.0,2299,2299,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sgjtnhqag008peddg,3_experiment_results.csv,878,teleportation_hardware,1,1,singleton,False,1.0,0,0.230957,2521,1575,0.23095703125,1.0,0.615478515625,0.23095703125,9.084424487469852e-50,True,0.615478515625,1575,0.23095703125,0.23095703125,0.23095703125,0.23095703125,1.0,2521,2521,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sgrbqnmvg008709f0,3_experiment_results.csv,879,teleportation_hardware,1,1,singleton,False,1.0,0,0.354492,2774,1322,0.3544921875,1.0,0.67724609375,0.3544921875,2.9424387761955174e-116,True,0.67724609375,1322,0.3544921875,0.3544921875,0.3544921875,0.3544921875,1.0,2774,2774,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sgybnhqag008pedjg,3_experiment_results.csv,880,teleportation_hardware,1,1,singleton,False,1.0,0,0.19873,2455,1641,0.19873046875,1.0,0.599365234375,0.19873046875,3.3166591785910455e-37,True,0.599365234375,1641,0.19873046875,0.19873046875,0.19873046875,0.19873046875,1.0,2455,2455,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sh4mkzhn0008v7x60,3_experiment_results.csv,881,teleportation_hardware,1,1,singleton,False,1.0,0,0.169922,2396,1700,0.169921875,1.0,0.5849609375,0.169921875,1.351856573694289e-27,True,0.5849609375,1700,0.169921875,0.169921875,0.169921875,0.169921875,1.0,2396,2396,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09shanqnmvg008709m0,3_experiment_results.csv,882,teleportation_hardware,1,1,singleton,False,1.0,0,0.197266,2452,1644,0.197265625,1.0,0.5986328125,0.197265625,1.1118825677947935e-36,True,0.5986328125,1644,0.197265625,0.197265625,0.197265625,0.197265625,1.0,2452,2452,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09shkeqnmvg008709rg,3_experiment_results.csv,883,teleportation_hardware,1,1,singleton,False,1.0,0,0.140625,2336,1760,0.140625,1.0,0.5703125,0.140625,2.2767716268789417e-19,True,0.5703125,1760,0.140625,0.140625,0.140625,0.140625,1.0,2336,2336,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sj30qnmvg00870a1g,3_experiment_results.csv,884,teleportation_hardware,1,1,singleton,False,1.0,0,0.148926,2353,1743,0.14892578125,1.0,0.574462890625,0.14892578125,1.526547304193895e-21,True,0.574462890625,1743,0.14892578125,0.14892578125,0.14892578125,0.14892578125,1.0,2353,2353,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sjc9rxz8g008a4250,3_experiment_results.csv,885,teleportation_hardware,1,1,singleton,False,1.0,0,0.219238,2497,1599,0.21923828125,1.0,0.609619140625,0.21923828125,5.618123445703252e-45,True,0.609619140625,1599,0.21923828125,0.21923828125,0.21923828125,0.21923828125,1.0,2497,2497,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09skh66rr3g0087687g,3_experiment_results.csv,886,teleportation_hardware,1,1,singleton,False,1.0,0,0.204102,2466,1630,0.2041015625,1.0,0.60205078125,0.2041015625,3.63551539775397e-39,True,0.60205078125,1630,0.2041015625,0.2041015625,0.2041015625,0.2041015625,1.0,2466,2466,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09skrzrxz8g008a42k0,3_experiment_results.csv,887,teleportation_hardware,1,1,singleton,False,1.0,0,0.224609,2508,1588,0.224609375,1.0,0.6123046875,0.224609375,3.8492476496695524e-47,True,0.6123046875,1588,0.224609375,0.224609375,0.224609375,0.224609375,1.0,2508,2508,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sm00kzhn0008v7y80,3_experiment_results.csv,888,teleportation_hardware,1,1,singleton,False,1.0,0,0.398438,2864,1232,0.3984375,1.0,0.69921875,0.3984375,3.037590842059831e-147,True,0.69921875,1232,0.3984375,0.3984375,0.3984375,0.3984375,1.0,2864,2864,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09sm70kzhn0008v7ycg,3_experiment_results.csv,889,teleportation_hardware,1,1,singleton,False,1.0,0,0.185547,2428,1668,0.185546875,1.0,0.5927734375,0.185546875,1.279439616965261e-32,True,0.5927734375,1668,0.185546875,0.185546875,0.185546875,0.185546875,1.0,2428,2428,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09smdhkzhn0008v7yf0,3_experiment_results.csv,890,teleportation_hardware,1,1,singleton,False,1.0,0,0.288086,2638,1458,0.2880859375,1.0,0.64404296875,0.2880859375,7.765686922381872e-77,True,0.64404296875,1458,0.2880859375,0.2880859375,0.2880859375,0.2880859375,1.0,2638,2638,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_1,ibm_sherbrooke,IBM,4096,1,,11.0,d09smmad8drg008ymst0,3_experiment_results.csv,891,teleportation_hardware,1,1,singleton,False,1.0,0,0.182617,2422,1674,0.1826171875,1.0,0.59130859375,0.1826171875,1.2104307023714076e-31,True,0.59130859375,1674,0.1826171875,0.1826171875,0.1826171875,0.1826171875,1.0,2422,2422,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09smybqnmvg00870b8g,3_experiment_results.csv,892,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1566,946,0.24681528662420382,0.61328125,0.38232421875,0.1513671875,2.1974855903513373e-35,True,0.21044921875,1566,-0.2899505766062603,0.0,-0.2899505766062603,-0.2899505766062603,1.0,862,862,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sn6cnhqag008pef20,3_experiment_results.csv,893,teleportation_hardware,2,1,singleton,False,1.0,00,0.335808,2339,1163,0.33580810965162766,0.85498046875,0.571044921875,0.287109375,2.0504103907486423e-89,True,0.571044921875,1163,0.33580810965162766,0.33580810965162766,0.33580810965162766,0.33580810965162766,1.0,2339,2339,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sndx6rr3g0087691g,3_experiment_results.csv,894,teleportation_hardware,2,1,singleton,False,1.0,00,0.532591,2410,735,0.5325914149443561,0.767822265625,0.58837890625,0.408935546875,3.7989291887972055e-206,True,0.58837890625,735,0.5325914149443561,0.5325914149443561,0.5325914149443561,0.5325914149443561,1.0,2410,2410,True,True,True,True,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09snkenhqag008pef80,3_experiment_results.csv,895,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1576,1026,0.21137586471944658,0.63525390625,0.384765625,0.13427734375,3.3361845407757506e-27,True,0.199951171875,1576,-0.31607515657620044,0.0,-0.31607515657620044,-0.31607515657620044,1.0,819,819,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sntqrxz8g008a436g,3_experiment_results.csv,896,teleportation_hardware,2,1,singleton,False,1.0,00,0.299729,1921,1035,0.2997293640054127,0.7216796875,0.468994140625,0.21630859375,1.825045301571842e-60,True,0.468994140625,1035,0.2997293640054127,0.2997293640054127,0.2997293640054127,0.2997293640054127,1.0,1921,1921,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sp28rxz8g008a4390,3_experiment_results.csv,897,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1804,970,0.300648882480173,0.67724609375,0.4404296875,0.20361328125,3.440578287958691e-57,True,0.23681640625,1804,-0.300648882480173,0.0,-0.300648882480173,-0.300648882480173,1.0,970,970,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sp91nhqag008pefe0,3_experiment_results.csv,898,teleportation_hardware,2,1,singleton,False,1.0,00,0.511225,2356,762,0.5112251443232841,0.76123046875,0.5751953125,0.38916015625,1.2322930635114146e-187,True,0.5751953125,762,0.5112251443232841,0.5112251443232841,0.5112251443232841,0.5112251443232841,1.0,2356,2356,True,True,True,True,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sphad8drg008ymteg,3_experiment_results.csv,899,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,2069,932,0.37887370876374543,0.732666015625,0.505126953125,0.277587890625,6.878093453482845e-98,True,0.119873046875,2069,-0.61640625,0.0,-0.61640625,-0.61640625,1.0,491,491,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sqc5d8drg008ymtpg,3_experiment_results.csv,900,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,2113,883,0.4105473965287049,0.7314453125,0.515869140625,0.30029296875,5.979698177320081e-115,True,0.115478515625,2113,-0.634184068058778,0.0,-0.634184068058778,-0.634184068058778,1.0,473,473,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sqmyrxz8g008a43kg,3_experiment_results.csv,901,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1748,1050,0.2494639027877055,0.68310546875,0.4267578125,0.17041015625,4.754253043984649e-40,True,0.25634765625,1748,-0.2494639027877055,0.0,-0.2494639027877055,-0.2494639027877055,1.0,1050,1050,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sqw76rr3g00876a00,3_experiment_results.csv,902,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1817,936,0.3200145296040683,0.672119140625,0.443603515625,0.215087890625,3.2258797927798816e-64,True,0.228515625,1817,-0.3200145296040683,0.0,-0.3200145296040683,-0.3200145296040683,1.0,936,936,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sr30qnmvg00870cdg,3_experiment_results.csv,903,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,2034,940,0.36785474108944183,0.72607421875,0.49658203125,0.26708984375,1.9646786316054796e-91,True,0.098388671875,2034,-0.6692654903569963,0.0,-0.6692654903569963,-0.6692654903569963,1.0,403,403,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09sra1d8drg008ymv40,3_experiment_results.csv,904,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1549,1032,0.20030995738086013,0.630126953125,0.378173828125,0.126220703125,2.1804143530792206e-24,True,0.251953125,1549,-0.20030995738086013,0.0,-0.20030995738086013,-0.20030995738086013,1.0,1032,1032,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09srgjrxz8g008a43xg,3_experiment_results.csv,905,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,1986,903,0.37487019730010385,0.705322265625,0.48486328125,0.264404296875,2.6259985538086816e-92,True,0.113037109375,1986,-0.6218864842792977,0.0,-0.6218864842792977,-0.6218864842792977,1.0,463,463,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09srr3kzhn0008v80cg,3_experiment_results.csv,906,teleportation_hardware,2,1,singleton,False,1.0,00,0.401889,2004,855,0.4018887722980063,0.697998046875,0.4892578125,0.280517578125,3.904317512651366e-105,True,0.4892578125,855,0.4018887722980063,0.4018887722980063,0.4018887722980063,0.4018887722980063,1.0,2004,2004,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09stb9qnmvg00870dt0,3_experiment_results.csv,907,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,2172,1495,0.18461958003817835,0.895263671875,0.5302734375,0.165283203125,4.3132755242769136e-29,True,0.364990234375,2172,-0.18461958003817835,0.0,-0.18461958003817835,-0.18461958003817835,1.0,1495,1495,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09swwvqnmvg00870f2g,3_experiment_results.csv,908,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1385,1118,0.1066719936076708,0.611083984375,0.338134765625,0.065185546875,1.0282598099541073e-07,True,0.20263671875,1385,-0.2505643340857788,0.0,-0.2505643340857788,-0.2505643340857788,1.0,830,830,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09syhjrxz8g008a46d0,3_experiment_results.csv,909,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1577,1066,0.1933409004918653,0.645263671875,0.385009765625,0.124755859375,2.4938353134649562e-23,True,0.216064453125,1577,-0.28107229894394803,0.0,-0.28107229894394803,-0.28107229894394803,1.0,885,885,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09t0njd8drg008ymybg,3_experiment_results.csv,910,teleportation_hardware,2,1,singleton,False,0.0,10,0.0,1672,1040,0.23303834808259588,0.662109375,0.408203125,0.154296875,4.3778413555151714e-34,True,0.25390625,1672,-0.23303834808259588,0.0,-0.23303834808259588,-0.23303834808259588,1.0,1040,1040,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_2,ibm_sherbrooke,IBM,4096,2,,13.0,d09t2m26rr3g00876ds0,3_experiment_results.csv,911,teleportation_hardware,2,1,singleton,False,0.0,01,0.0,1701,1250,0.15282954930532022,0.720458984375,0.415283203125,0.110107421875,1.043571772875526e-16,True,0.140625,1701,-0.49407114624505927,0.0,-0.49407114624505927,-0.49407114624505927,1.0,576,576,True,True,False,False,False,True,True,False,True
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t2zkqnmvg00870gh0,3_experiment_results.csv,912,teleportation_hardware,3,1,singleton,False,0.0,101,0.0,779,748,0.020301244269810084,0.372802734375,0.190185546875,0.007568359375,0.44266497256018045,True,0.072509765625,779,-0.4479553903345725,0.0,-0.4479553903345725,-0.4479553903345725,1.0,297,297,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t6e9d8drg008yn070,3_experiment_results.csv,913,teleportation_hardware,3,1,singleton,False,0.0,110,0.0,648,540,0.09090909090909091,0.2900390625,0.158203125,0.0263671875,0.00189462897132515,True,0.1083984375,648,-0.18681318681318682,0.0,-0.18681318681318682,-0.18681318681318682,1.0,444,444,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t6tbqnmvg00870j4g,3_experiment_results.csv,914,teleportation_hardware,3,1,singleton,False,0.0,100,0.0,1052,993,0.02885085574572127,0.499267578125,0.2568359375,0.014404296875,0.19963068805709708,True,0.160400390625,1052,-0.23112931538911644,0.0,-0.23112931538911644,-0.23112931538911644,1.0,657,657,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t71md8drg008yn0gg,3_experiment_results.csv,915,teleportation_hardware,3,1,singleton,False,0.0,001,0.0,542,526,0.0149812734082397,0.2607421875,0.13232421875,0.00390625,0.6462598543958713,True,0.12744140625,542,-0.018796992481203006,0.0,-0.018796992481203006,-0.018796992481203006,1.0,522,522,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t78dnhqag008penk0,3_experiment_results.csv,916,teleportation_hardware,3,1,singleton,False,0.0,101,0.0,561,543,0.016304347826086956,0.26953125,0.136962890625,0.00439453125,0.6089230654722785,True,0.127685546875,561,-0.03505535055350553,0.0,-0.03505535055350553,-0.03505535055350553,1.0,523,523,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t7ex6rr3g00876feg,3_experiment_results.csv,917,teleportation_hardware,3,1,singleton,False,0.0,011,0.0,689,612,0.05918524212144504,0.317626953125,0.168212890625,0.018798828125,0.03507294517136729,True,0.13623046875,689,-0.10505212510024058,0.0,-0.10505212510024058,-0.10505212510024058,1.0,558,558,True,True,False,False,False,True,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t7pykzhn0008v85gg,3_experiment_results.csv,918,teleportation_hardware,3,1,singleton,False,0.0,100,0.0,904,825,0.04569115095430885,0.422119140625,0.220703125,0.019287109375,0.06064518585407503,True,0.1337890625,904,-0.24517906336088155,0.0,-0.24517906336088155,-0.24517906336088155,1.0,548,548,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t7y7qnmvg00870jy0,3_experiment_results.csv,919,teleportation_hardware,3,1,singleton,False,0.0,010,0.0,841,682,0.10439921208141825,0.371826171875,0.205322265625,0.038818359375,5.0772110496110384e-05,True,0.16650390625,841,-0.10439921208141825,0.0,-0.10439921208141825,-0.10439921208141825,1.0,682,682,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t840rxz8g008a49r0,3_experiment_results.csv,920,teleportation_hardware,3,1,singleton,False,0.0,010,0.0,670,635,0.02681992337164751,0.318603515625,0.16357421875,0.008544921875,0.3466150934218123,True,0.155029296875,670,-0.02681992337164751,0.0,-0.02681992337164751,-0.02681992337164751,1.0,635,635,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t8a9nhqag008pep70,3_experiment_results.csv,921,teleportation_hardware,3,1,singleton,False,0.0,010,0.0,704,555,0.11834789515488484,0.307373046875,0.171875,0.036376953125,2.9715839925992113e-05,True,0.135498046875,704,-0.11834789515488484,0.0,-0.11834789515488484,-0.11834789515488484,1.0,555,555,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t8gjd8drg008yn1bg,3_experiment_results.csv,922,teleportation_hardware,3,1,singleton,False,0.0,100,0.0,1205,607,0.33002207505518766,0.4423828125,0.294189453125,0.14599609375,1.7102505332841602e-45,True,0.148193359375,1205,-0.33002207505518766,0.0,-0.33002207505518766,-0.33002207505518766,1.0,607,607,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t8pjnhqag008pepcg,3_experiment_results.csv,923,teleportation_hardware,3,1,singleton,False,0.0,001,0.0,849,773,0.0468557336621455,0.39599609375,0.207275390625,0.0185546875,0.06253587741942147,True,0.09130859375,849,-0.3883892068683565,0.0,-0.3883892068683565,-0.3883892068683565,1.0,374,374,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t8y36rr3g00876gb0,3_experiment_results.csv,924,teleportation_hardware,3,1,singleton,False,0.0,100,0.0,628,593,0.028665028665028666,0.298095703125,0.1533203125,0.008544921875,0.33054591437341657,True,0.131591796875,628,-0.07626392459297343,0.0,-0.07626392459297343,-0.07626392459297343,1.0,539,539,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t95wnhqag008pepkg,3_experiment_results.csv,925,teleportation_hardware,3,1,singleton,False,0.0,100,0.0,1347,719,0.30396902226524686,0.50439453125,0.328857421875,0.1533203125,6.043434448684103e-44,True,0.175537109375,1347,-0.30396902226524686,0.0,-0.30396902226524686,-0.30396902226524686,1.0,719,719,True,True,True,False,False,True,True,True,True
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t9ed6rr3g00876gp0,3_experiment_results.csv,926,teleportation_hardware,3,1,singleton,False,0.0,010,0.0,901,744,0.09544072948328268,0.401611328125,0.219970703125,0.038330078125,0.00011860918554083529,True,0.181640625,901,-0.09544072948328268,0.0,-0.09544072948328268,-0.09544072948328268,1.0,744,744,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t9p6kzhn0008v86f0,3_experiment_results.csv,927,teleportation_hardware,3,1,singleton,False,0.0,110,0.0,626,567,0.04945515507124895,0.291259765625,0.15283203125,0.014404296875,0.09306745250037214,True,0.117431640625,626,-0.13098464317976513,0.0,-0.13098464317976513,-0.13098464317976513,1.0,481,481,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09t9x7nhqag008pepx0,3_experiment_results.csv,928,teleportation_hardware,3,1,singleton,False,0.0,111,0.0,540,537,0.002785515320334262,0.262939453125,0.1318359375,0.000732421875,0.9514085387877054,True,0.107421875,540,-0.10204081632653061,0.0,-0.10204081632653061,-0.10204081632653061,1.0,440,440,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09ta4rkzhn0008v86rg,3_experiment_results.csv,929,teleportation_hardware,3,1,singleton,False,0.0,110,0.0,592,576,0.0136986301369863,0.28515625,0.14453125,0.00390625,0.6607492277673204,True,0.140625,592,-0.0136986301369863,0.0,-0.0136986301369863,-0.0136986301369863,1.0,576,576,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09tac1kzhn0008v86wg,3_experiment_results.csv,930,teleportation_hardware,3,1,singleton,False,0.0,010,0.0,707,563,0.11338582677165354,0.31005859375,0.172607421875,0.03515625,5.9025963619870094e-05,True,0.137451171875,707,-0.11338582677165354,0.0,-0.11338582677165354,-0.11338582677165354,1.0,563,563,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09tamarxz8g008a4bc0,3_experiment_results.csv,931,teleportation_hardware,3,1,singleton,False,0.0,110,0.0,588,562,0.022608695652173914,0.28076171875,0.1435546875,0.00634765625,0.46100965595671783,True,0.1337890625,588,-0.035211267605633804,0.0,-0.035211267605633804,-0.035211267605633804,1.0,548,548,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_3,ibm_sherbrooke,IBM,4096,3,,15.0,d09tazk6rr3g00876hwg,3_experiment_results.csv,932,teleportation_hardware,3,1,singleton,False,1.0,000,0.010256,591,579,0.010256410256410256,0.28564453125,0.144287109375,0.0029296875,0.7477804623924842,True,0.144287109375,579,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,1.0,591,591,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_4,ibm_sherbrooke,IBM,4096,4,,17.0,d09tbnp6rr3g00876jcg,3_experiment_results.csv,933,teleportation_hardware,4,1,singleton,False,0.0,0001,0.0,406,405,0.0012330456226880395,0.197998046875,0.09912109375,0.000244140625,1.0,True,0.046630859375,406,-0.3601340033500838,0.0,-0.3601340033500838,-0.3601340033500838,1.0,191,191,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_4,ibm_sherbrooke,IBM,4096,4,,17.0,d09tbxf6rr3g00876jhg,3_experiment_results.csv,934,teleportation_hardware,4,1,singleton,False,1.0,0000,0.128689,478,369,0.12868949232585597,0.206787109375,0.11669921875,0.026611328125,0.00020271070655915338,True,0.11669921875,369,0.12868949232585597,0.12868949232585597,0.12868949232585597,0.12868949232585597,1.0,478,478,True,True,False,False,False,True,True,False,False
TELEPORTATION,payload_4,ibm_sherbrooke,IBM,4096,4,,17.0,d09tc60nhqag008perj0,3_experiment_results.csv,935,teleportation_hardware,4,1,singleton,False,0.0,1001,0.0,393,385,0.010282776349614395,0.18994140625,0.095947265625,0.001953125,0.8018628786171165,True,0.067626953125,393,-0.17313432835820897,0.0,-0.17313432835820897,-0.17313432835820897,1.0,277,277,True,True,False,False,False,False,False,False,False
TELEPORTATION,payload_4,ibm_sherbrooke,IBM,4096,4,,17.0,d09tcc9d8drg008yn44g,3_experiment_results.csv,936,teleportation_hardware,4,1,singleton,False,0.0,1000,0.0,341,304,0.05736434108527132,0.157470703125,0.083251953125,0.009033203125,0.1562832388121962,True,0.05810546875,341,-0.17789291882556132,0.0,-0.17789291882556132,-0.17789291882556132,1.0,238,238,True,True,False,False,False,False,False,False,False
