dataset,encoding,preprocessing,fold,seed,n_qubits,train_accuracy,test_accuracy,f1_macro,convergence_iters,final_loss,generalization_gap,wall_time_seconds,circuit_depth,gate_count,cx_count,svm_rbf_acc,svm_rbf_f1,random_forest_acc,random_forest_f1,logistic_regression_acc,logistic_regression_f1,expressibility,entanglement_mw,kernel_alignment
credit_fraud,amplitude,minmax_pi,2,44,3,0.98,0.9719,0.5698,4,0.280444,0.0081,4.8,,,,0.9974489795918368,0.9776038393418272,0.9872448979591837,0.8880191967091355,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,minmax_pi,3,45,3,0.98,0.9694,0.4922,12,0.013317,0.0106,6.0,,,,0.9923469387755102,0.926605504587156,0.9872448979591837,0.8967061923583663,0.9744897959183674,0.6363636363636364,,,
credit_fraud,amplitude,minmax_pi,4,46,3,1.0,0.9694,0.4922,11,0.141372,0.0306,5.55,,,,0.9974489795918368,0.9776038393418272,0.9923469387755102,0.926605504587156,0.9770408163265306,0.694148244473342,,,
credit_fraud,amplitude,zscore_sigmoid,0,42,3,0.98,0.9694,0.4922,4,0.259573,0.0106,4.58,31.0,60.0,8.0,0.9821428571428571,0.7895544136820308,0.9846938775510204,0.8294168842471714,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,zscore_sigmoid,1,43,3,0.98,0.9694,0.4922,15,0.069238,0.0106,5.36,,,,0.9872448979591837,0.8651530787753698,0.9897959183673469,0.9064662371748986,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,zscore_sigmoid,2,44,3,0.98,0.9719,0.5698,9,0.190267,0.0081,4.82,,,,0.9821428571428571,0.8112143102855177,0.9897959183673469,0.9140350877192982,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,zscore_sigmoid,3,45,3,0.98,0.977,0.6941,11,0.173048,0.003,5.26,,,,0.9872448979591837,0.8651530787753698,0.9872448979591837,0.9041048974998777,0.9744897959183674,0.6363636363636364,,,
credit_fraud,amplitude,zscore_sigmoid,4,46,3,1.0,0.9694,0.4922,14,0.118453,0.0306,5.62,,,,0.9872448979591837,0.8651530787753698,0.9923469387755102,0.926605504587156,0.9719387755102041,0.5697894841863713,,,
credit_fraud,amplitude,pca_minmax,0,42,2,0.98,0.9694,0.4922,9,0.037478,0.0106,2.72,19.0,33.0,3.0,0.9872448979591837,0.8651530787753698,0.9897959183673469,0.8973821989528796,0.9744897959183674,0.6363636363636364,,,
credit_fraud,amplitude,pca_minmax,1,43,2,0.98,0.9719,0.5698,13,0.147492,0.0081,2.53,,,,0.9821428571428571,0.7895544136820308,0.9846938775510204,0.8294168842471714,0.9719387755102041,0.5697894841863713,,,
credit_fraud,amplitude,pca_minmax,2,44,2,0.98,0.9694,0.4922,6,0.083659,0.0106,2.67,,,,0.9923469387755102,0.926605504587156,0.9872448979591837,0.8776758409785932,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,pca_minmax,3,45,2,0.98,0.9694,0.4922,4,0.212065,0.0106,2.68,,,,0.9744897959183674,0.6363636363636364,0.9872448979591837,0.8776758409785932,0.9693877551020408,0.49222797927461137,,,
credit_fraud,amplitude,pca_minmax,4,46,2,1.0,0.9694,0.4922,1,0.850697,0.0306,3.01,,,,0.9795918367346939,0.7447916666666667,0.9897959183673469,0.9064662371748986,0.9693877551020408,0.49222797927461137,,,
credit_fraud,basis,pca_minmax,0,42,4,0.44,0.4592,0.3187,1,0.692787,-0.0192,1.66,17.0,53.0,6.0,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,,,
credit_fraud,basis,pca_minmax,1,43,4,0.58,0.5459,0.3946,13,0.636947,0.0341,1.6,,,,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,,,
credit_fraud,basis,pca_minmax,2,44,4,0.62,0.5102,0.3679,13,0.674787,0.1098,1.68,,,,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,,,
credit_fraud,basis,pca_minmax,3,45,4,0.56,0.5102,0.3679,2,1.059371,0.0498,1.48,,,,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,,,
credit_fraud,basis,pca_minmax,4,46,4,0.5,0.4796,0.3444,10,0.886702,0.0204,1.91,,,,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,0.9693877551020408,0.49222797927461137,,,
nsl_kdd,angle_ry,pca_minmax,0,42,4,1.0,0.89,0.7529,15,1.002726,0.11,1.84,17.0,54.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,0.0,-0.1448
nsl_kdd,angle_ry,pca_minmax,1,43,4,1.0,0.4,0.1283,1,1.771429,0.6,1.62,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,0.0,-0.1448
nsl_kdd,angle_ry,pca_minmax,2,44,4,1.0,0.6525,0.484,13,1.389194,0.3475,1.65,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,0.0,-0.1448
nsl_kdd,angle_ry,pca_minmax,3,45,4,0.36,0.43,0.2793,2,1.625235,-0.07,1.67,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,0.0,-0.1448
nsl_kdd,angle_ry,pca_minmax,4,46,4,0.24,0.3975,0.394,14,1.251626,-0.1575,1.98,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,0.0,-0.1448
nsl_kdd,iqp_full,pca_minmax,0,42,4,1.0,0.585,0.4008,1,1.225644,0.415,2.06,34.0,80.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.8955,-0.9095
nsl_kdd,iqp_full,pca_minmax,1,43,4,0.94,0.3875,0.1589,8,1.591951,0.5525,2.19,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.8955,-0.9095
nsl_kdd,iqp_full,pca_minmax,2,44,4,0.26,0.3475,0.2891,2,1.566137,-0.0875,2.21,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.8955,-0.9095
nsl_kdd,iqp_full,pca_minmax,3,45,4,0.04,0.0825,0.141,2,1.637924,-0.0425,2.04,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.8955,-0.9095
nsl_kdd,iqp_full,pca_minmax,4,46,4,0.58,0.4725,0.4089,19,1.256266,0.1075,2.06,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.8955,-0.9095
nsl_kdd,reuploading,pca_minmax,0,42,4,1.0,0.5,0.2751,2,1.492317,0.5,2.0,26.0,76.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3866,-0.6763
nsl_kdd,reuploading,pca_minmax,1,43,4,0.68,0.305,0.1799,12,1.458157,0.375,1.83,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3866,-0.6763
nsl_kdd,reuploading,pca_minmax,2,44,4,1.0,0.4,0.137,4,1.578149,0.6,2.11,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3866,-0.6763
nsl_kdd,reuploading,pca_minmax,3,45,4,1.0,0.67,0.4696,16,0.995203,0.33,1.97,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3866,-0.6763
nsl_kdd,reuploading,pca_minmax,4,46,4,1.0,0.4,0.1176,1,2.204876,0.6,2.02,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3866,-0.6763
nsl_kdd,amplitude,minmax_pi,0,42,3,0.0,0.23,0.1335,2,2.180589,-0.23,4.67,31.0,60.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,minmax_pi,1,43,3,1.0,0.4375,0.1828,2,0.990999,0.5625,4.48,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,minmax_pi,2,44,3,1.0,0.4,0.1143,1,1.969806,0.6,4.42,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,minmax_pi,3,45,3,0.48,0.1875,0.0992,2,1.76113,0.2925,4.49,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,minmax_pi,4,46,3,0.0,0.18,0.1125,10,1.685815,-0.18,5.12,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,zscore_sigmoid,0,42,3,0.0,0.3725,0.2546,2,2.965718,-0.3725,4.57,31.0,60.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,zscore_sigmoid,1,43,3,1.0,0.405,0.1462,2,1.255352,0.595,4.73,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,zscore_sigmoid,2,44,3,1.0,0.41,0.1342,2,1.801567,0.59,4.42,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,zscore_sigmoid,3,45,3,0.88,0.3525,0.15,2,1.488886,0.5275,4.47,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,zscore_sigmoid,4,46,3,0.28,0.14,0.0491,1,2.588404,0.14,4.3,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,pca_minmax,0,42,2,0.0,0.0,0.0,1,5.823894,0.0,2.22,19.0,32.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,pca_minmax,1,43,2,0.0,0.1825,0.1908,2,3.287822,-0.1825,2.11,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,pca_minmax,2,44,2,0.0,0.0,0.0,5,3.136448,0.0,2.1,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,pca_minmax,3,45,2,0.0,0.28,0.1835,1,7.300416,-0.28,2.16,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
nsl_kdd,amplitude,pca_minmax,4,46,2,0.0,0.0575,0.0881,1,4.940466,-0.0575,2.11,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,angle_ry,pca_minmax,0,42,4,0.0,0.4944,0.3716,4,1.157948,-0.4944,1.55,17.0,54.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,-0.0,-0.0768
har,angle_ry,pca_minmax,1,43,4,0.0,0.1667,0.1111,9,1.635094,-0.1667,1.72,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,-0.0,-0.0768
har,angle_ry,pca_minmax,2,44,4,1.0,0.7556,0.7276,4,1.296804,0.2444,1.53,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,-0.0,-0.0768
har,angle_ry,pca_minmax,3,45,4,1.0,0.1861,0.1251,17,1.411614,0.8139,2.07,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,-0.0,-0.0768
har,angle_ry,pca_minmax,4,46,4,1.0,0.3917,0.3077,20,1.588159,0.6083,1.74,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.624905,-0.0,-0.0768
har,iqp_full,pca_minmax,0,42,4,0.68,0.2194,0.1884,1,1.666718,0.4606,1.99,34.0,80.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.9166,-0.9101
har,iqp_full,pca_minmax,1,43,4,0.5,0.1333,0.107,2,2.537644,0.3667,2.13,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.9166,-0.9101
har,iqp_full,pca_minmax,2,44,4,0.0,0.1278,0.1443,13,1.79063,-0.1278,1.96,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.9166,-0.9101
har,iqp_full,pca_minmax,3,45,4,0.1,0.2806,0.2169,16,1.56731,-0.1806,2.14,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.9166,-0.9101
har,iqp_full,pca_minmax,4,46,4,0.78,0.3361,0.2755,6,1.779067,0.4439,2.04,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.018029,0.9166,-0.9101
har,reuploading,pca_minmax,0,42,4,0.0,0.0111,0.0205,1,2.312064,-0.0111,1.81,26.0,76.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3906,-0.6593
har,reuploading,pca_minmax,1,43,4,0.0,0.2222,0.1929,16,1.922902,-0.2222,2.24,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3906,-0.6593
har,reuploading,pca_minmax,2,44,4,0.0,0.3333,0.2286,3,2.368145,-0.3333,2.02,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3906,-0.6593
har,reuploading,pca_minmax,3,45,4,0.98,0.4972,0.3912,17,1.191885,0.4828,2.19,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3906,-0.6593
har,reuploading,pca_minmax,4,46,4,1.0,0.2694,0.1619,8,1.909851,0.7306,1.75,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.564836,0.3906,-0.6593
har,amplitude,minmax_pi,0,42,3,1.0,0.1667,0.0913,12,1.957134,0.8333,5.48,31.0,59.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,minmax_pi,1,43,3,0.3,0.2139,0.1096,7,2.061813,0.0861,4.65,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,minmax_pi,2,44,3,1.0,0.1667,0.0478,13,1.455363,0.8333,4.37,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,minmax_pi,3,45,3,1.0,0.3306,0.219,2,2.07823,0.6694,4.26,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,minmax_pi,4,46,3,0.0,0.1111,0.0509,3,2.296451,-0.1111,4.19,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,zscore_sigmoid,0,42,3,1.0,0.1667,0.0702,5,2.191659,0.8333,4.62,31.0,59.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,zscore_sigmoid,1,43,3,0.0,0.3333,0.1952,6,2.0431,-0.3333,4.47,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,zscore_sigmoid,2,44,3,1.0,0.1667,0.0552,12,2.051776,0.8333,4.77,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,zscore_sigmoid,3,45,3,0.0,0.3139,0.227,5,1.81228,-0.3139,4.29,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,zscore_sigmoid,4,46,3,0.76,0.1222,0.0443,3,2.615346,0.6378,4.38,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,pca_minmax,0,42,2,0.0,0.1667,0.0476,7,7.91353,-0.1667,2.28,19.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,pca_minmax,1,43,2,0.0,0.1667,0.0823,1,9.387799,-0.1667,2.37,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,pca_minmax,2,44,2,1.0,0.3333,0.1948,4,6.942235,0.6667,2.7,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,pca_minmax,3,45,2,0.0,0.0056,0.0041,1,9.474008,-0.0056,2.24,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
har,amplitude,pca_minmax,4,46,2,0.0,0.3333,0.2018,3,8.856183,-0.3333,2.19,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
heart_disease,angle_ry,none,0,42,8,0.46,0.4259,0.4161,11,0.681069,0.0341,4.94,21.0,110.0,14.0,0.7407407407407407,0.7157894736842105,0.7222222222222222,0.7198201314424075,0.8148148148148148,0.8106591865357644,0.297916,-0.0,-0.002
heart_disease,angle_ry,none,1,43,8,0.46,0.5185,0.5185,6,0.67364,-0.0585,4.44,,,,0.7037037037037037,0.6931818181818181,0.8148148148148148,0.8082386363636364,0.8333333333333334,0.8318920788654445,0.297916,-0.0,-0.002
heart_disease,angle_ry,none,2,44,8,0.5,0.4259,0.4011,9,0.68136,0.0741,4.89,,,,0.48148148148148145,0.4545454545454546,0.6666666666666666,0.6666666666666666,0.6851851851851852,0.6850771869639793,0.297916,-0.0,-0.002
heart_disease,angle_ry,none,3,45,8,0.48,0.537,0.5356,4,0.684932,-0.057,4.61,,,,0.5925925925925926,0.49230769230769234,0.7592592592592593,0.7488372093023257,0.7592592592592593,0.744448489261012,0.297916,-0.0,-0.002
heart_disease,angle_ry,none,4,46,8,0.46,0.463,0.4613,3,1.029397,-0.003,5.04,,,,0.7777777777777778,0.7563909774436091,0.7592592592592593,0.7523809523809524,0.7407407407407407,0.7349228611500701,0.297916,-0.0,-0.002
heart_disease,angle_ry,minmax_pi,0,42,8,0.56,0.537,0.3494,1,0.93542,0.023,4.9,21.0,110.0,14.0,0.6296296296296297,0.625,0.7222222222222222,0.7198201314424075,0.8148148148148148,0.8082386363636364,0.297916,0.0,0.0224
heart_disease,angle_ry,minmax_pi,1,43,8,0.4,0.3333,0.2692,1,0.851182,0.0667,4.85,,,,0.7962962962962963,0.7945347630577655,0.8148148148148148,0.8082386363636364,0.8333333333333334,0.8318920788654445,0.297916,0.0,0.0224
heart_disease,angle_ry,minmax_pi,2,44,8,0.54,0.463,0.4476,2,0.713336,0.077,4.66,,,,0.7037037037037037,0.6883116883116883,0.6481481481481481,0.6480274442538594,0.6851851851851852,0.6850771869639793,0.297916,0.0,0.0224
heart_disease,angle_ry,minmax_pi,3,45,8,0.52,0.5185,0.3415,2,0.696814,0.0015,4.78,,,,0.7592592592592593,0.7488372093023257,0.7592592592592593,0.7488372093023257,0.7962962962962963,0.7874776386404294,0.297916,0.0,0.0224
heart_disease,angle_ry,minmax_pi,4,46,8,0.42,0.2037,0.1968,13,0.852724,0.2163,5.2,,,,0.7222222222222222,0.7174747122427625,0.7592592592592593,0.7523809523809524,0.7592592592592593,0.7551447506103941,0.297916,0.0,0.0224
heart_disease,angle_ry,zscore_sigmoid,0,42,8,0.56,0.5556,0.3571,1,0.751599,0.0044,4.9,21.0,110.0,14.0,0.7037037037037037,0.7,0.7222222222222222,0.7198201314424075,0.7962962962962963,0.7904761904761904,0.297916,0.0,0.0198
heart_disease,angle_ry,zscore_sigmoid,1,43,8,0.38,0.2222,0.1946,1,1.229053,0.1578,4.93,,,,0.8148148148148148,0.8106591865357644,0.8333333333333334,0.8285714285714285,0.8148148148148148,0.8137931034482759,0.297916,0.0,0.0198
heart_disease,angle_ry,zscore_sigmoid,2,44,8,0.54,0.4074,0.4074,10,0.690607,0.1326,5.1,,,,0.6666666666666666,0.6625,0.6481481481481481,0.6480274442538594,0.7222222222222222,0.7213622291021672,0.297916,0.0,0.0198
heart_disease,angle_ry,zscore_sigmoid,3,45,8,0.7,0.6111,0.505,12,0.554504,0.0889,4.63,,,,0.7222222222222222,0.7051328722242447,0.7592592592592593,0.7488372093023257,0.7592592592592593,0.744448489261012,0.297916,0.0,0.0198
heart_disease,angle_ry,zscore_sigmoid,4,46,8,0.46,0.3889,0.28,21,0.787145,0.0711,5.17,,,,0.8148148148148148,0.8125,0.7592592592592593,0.7523809523809524,0.7592592592592593,0.7551447506103941,0.297916,0.0,0.0198
heart_disease,angle_ry,pca_minmax,0,42,4,0.44,0.4444,0.3077,1,1.058743,-0.0044,1.68,17.0,54.0,6.0,0.7777777777777778,0.7727910238429172,0.6851851851851852,0.6761904761904762,0.7407407407407407,0.7315340909090908,0.624905,-0.0,-0.0064
heart_disease,angle_ry,pca_minmax,1,43,4,0.36,0.4444,0.3077,1,1.64995,-0.0844,1.67,,,,0.7222222222222222,0.7198201314424075,0.6666666666666666,0.6548295454545454,0.7407407407407407,0.7375,0.624905,-0.0,-0.0064
heart_disease,angle_ry,pca_minmax,2,44,4,0.4,0.4074,0.3504,1,1.249527,-0.0074,1.67,,,,0.48148148148148145,0.47862068965517246,0.48148148148148145,0.4698457223001402,0.5370370370370371,0.5330335524040124,0.624905,-0.0,-0.0064
